id,language,source_title,raw_path,final_path,raw_duration_s,final_duration_s,duration_delta_s,raw_sample_rate,final_sample_rate,raw_snr_db,final_snr_db,snr_delta_db,raw_clipping_pct,final_clipping_pct,clipping_delta_pct,raw_rms_dbfs,final_rms_dbfs,rms_delta_db,raw_peak_dbfs,final_peak_dbfs,raw_active_ratio,final_active_ratio,active_ratio_delta,raw_silence_ratio,final_silence_ratio,silence_ratio_delta,raw_lufs,final_lufs,lufs_delta,raw_lufs_target_error,final_lufs_target_error,lufs_target_error_delta,raw_loudness_range_db,final_loudness_range_db,loudness_range_delta_db,raw_crest_factor_db,final_crest_factor_db,crest_factor_delta_db,raw_dc_offset,final_dc_offset,dc_offset_abs_delta,raw_spectral_flatness,final_spectral_flatness,spectral_flatness_delta,raw_spectral_centroid_hz,final_spectral_centroid_hz,spectral_centroid_delta_hz,raw_low_freq_rumble_ratio,final_low_freq_rumble_ratio,low_freq_rumble_delta,raw_high_freq_noise_ratio,final_high_freq_noise_ratio,high_freq_noise_delta,raw_speech_band_energy_ratio,final_speech_band_energy_ratio,speech_band_energy_delta,raw_zero_crossing_rate,final_zero_crossing_rate,zero_crossing_rate_delta,acoustic_similarity,speaker_similarity_proxy,transcript_available,transcript_source,emotion_status,asr_char_similarity,asr_word_f1
XSXq8CRKAtQ_c0001_s003,en-IN,Geography NCERT,data/raw_segments/XSXq8CRKAtQ_c0001_s003_raw.wav,data/final/XSXq8CRKAtQ_c0001_s003.wav,26.7,26.7,0.0,16000,24000,28.236127516937245,28.201000272356413,-0.035127244580831274,0.0,0.0,0.0,-25.681988159008213,-23.023145075616117,2.658843083392096,-4.070532523827125,-1.848015344314119,0.5044943820224719,0.501123595505618,-0.003370786516853852,0.4955056179775281,0.498876404494382,0.003370786516853852,-26.001421371852626,-23.350199037473654,2.6512223343789714,3.0014213718526257,0.35019903747365433,-2.6512223343789714,26.337628014284874,26.18708321711797,-0.15054479716690494,21.611455635181084,21.175129731302,-0.43632590387908365,1.2103448646345388e-05,1.6318522440211456e-05,4.215073793866067e-06,0.03223634288246371,0.021405737837232888,-0.01083060504523082,1878.8069532212505,1860.4053229685258,-18.40163025272477,0.07195421886700576,0.07318750093308189,0.0012332820660761329,0.005870321677766775,0.0057249124230614465,-0.00014540925470532887,0.9221754594552275,0.9210875866438569,-0.0010878728113705716,0.12606544723053892,0.1257584440494012,-0.0003070031811377161,0.9988707229412506,0.9988707229412506,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
dpbp_eSa9YEA7aN4_c0005_s006,en-IN,Speak Like a Pro,data/raw_segments/dpbp_eSa9YEA7aN4_c0005_s006_raw.wav,data/final/dpbp_eSa9YEA7aN4_c0005_s006.wav,20.919375,20.919375,0.0,16000,24000,40.454824486511676,40.48328946774649,0.028464981234812115,0.0,0.0,0.0,-16.5990113916788,-22.97724267777558,-6.378231286096778,-1.2634540366673221,-5.861433380295248,0.6929698708751794,0.6958393113342898,0.0028694404591104172,0.30703012912482064,0.3041606886657102,-0.0028694404591104172,-16.56290742066719,-22.969539919872634,-6.406632499205443,6.437092579332809,0.030460080127365785,-6.406632499205443,39.855450814426504,39.360151177773275,-0.49529963665322896,15.335557355011478,17.115809297480332,1.7802519424688548,4.49088258655814e-06,3.0681999163766144e-06,-1.422682670181526e-06,0.02635619852662973,0.017980850881356515,-0.008375347645273215,1562.9823740003967,1531.850204349206,-31.13216965119068,3.307359275001902e-05,3.6643865663653405e-05,3.5702729136343877e-06,0.0011105190104324489,0.0010620723053410862,-4.844670509136263e-05,0.9988564073968174,0.9989012838289952,4.487643217787607e-05,0.11351717794342507,0.1122695969514526,-0.0012475809919724745,0.9916337014377135,0.9916337014377135,True,pipeline_asr,heuristic_fallback_with_transcript,0.9691358024691358,0.9655172413793103
kcW4ABcY3zI_c0005_s000,en-IN,A well educated mind,data/raw_segments/kcW4ABcY3zI_c0005_s000_raw.wav,data/final/kcW4ABcY3zI_c0005_s000.wav,17.3,17.3,0.0,16000,24000,40.49538794354121,40.12992612938692,-0.365461814154294,0.0,0.0,0.0,-17.144235025012044,-22.574835876448766,-5.430600851436722,-0.2013859791864772,-5.2747745995052195,0.6336805555555556,0.6388888888888888,0.005208333333333259,0.3663194444444444,0.36111111111111116,-0.005208333333333259,-17.300824545362488,-22.726620916119398,-5.42579637075691,5.699175454637512,0.2733790838806023,-5.42579637075691,38.77754086616237,38.35472836070055,-0.42281250546182036,16.942849045825565,17.300061276943545,0.3572122311179804,-9.168613852793082e-06,-4.435559458355913e-06,-4.73305439443717e-06,0.039641706649913136,0.027163753858954136,-0.012477952790959,1587.6984841232613,1563.4543160911514,-24.244168032109883,3.2016558972589684e-05,3.2422363907857314e-05,4.0580493526763044e-07,0.0004639055059075729,0.0004478492572692448,-1.6056248638328103e-05,0.9995040779351199,0.9995197283788227,1.565044370288593e-05,0.12160459507855823,0.12106757595887246,-0.000537019119685761,0.995920255890387,0.995920255890387,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.20833333333333334,0.984375
dpbp_sKvMxZ284AA_c0004_s000,en-IN,How SHE became an IAS officer,data/raw_segments/dpbp_sKvMxZ284AA_c0004_s000_raw.wav,data/final/dpbp_sKvMxZ284AA_c0004_s000.wav,23.137875,23.137875,0.0,16000,24000,30.447826564696136,30.457254925900816,0.009428361204680158,0.0,0.0,0.0,-19.689165908875697,-24.003905392696907,-4.31473948382121,-0.43983767929059014,-4.919206810703672,0.5966277561608301,0.5992217898832685,0.0025940337224383825,0.4033722438391699,0.40077821011673154,-0.0025940337224383825,-18.744226793789288,-23.07576247448333,-4.331535680694042,4.255773206210712,0.07576247448333007,-4.180010731727382,28.398722732551477,28.33605400978594,-0.0626687227655367,19.249328229585107,19.084698581993237,-0.1646296475918696,-2.8517975491390266e-05,-1.6765326193952376e-05,-1.175264929743789e-05,0.05187241309627993,0.0348183961365069,-0.01705401695977303,2252.46329362971,2208.181566402465,-44.28172722724503,0.013433732363663345,0.01310089263968923,-0.00033283972397411474,0.010772353907424176,0.0101610533309657,-0.0006113005764584751,0.9757939137289123,0.9767380540293451,0.000944140300432772,0.17982980296098067,0.1787170072945442,-0.0011127956664364613,0.9948774007622045,0.9948774007622045,True,pipeline_asr,heuristic_fallback_with_transcript,1.0,1.0
dpbp_9Q7Zl3OI4us_c0034_s001,en-IN,The 3 Myths of the Indian Education System,data/raw_segments/dpbp_9Q7Zl3OI4us_c0034_s001_raw.wav,data/final/dpbp_9Q7Zl3OI4us_c0034_s001.wav,23.3795,23.3795,0.0,16000,24000,40.86008782364944,40.93506426795396,0.0749764443045251,0.0,0.0,0.0,-28.62103129794335,-23.35332028701085,5.267711010932501,-7.553690298047514,-1.7804001953158055,0.6495507060333762,0.668806161745828,0.019255455712451797,0.35044929396662383,0.33119383825417203,-0.019255455712451797,-27.769889571195588,-22.492882674324896,5.277006896870692,4.769889571195588,0.5071173256751038,-4.262772245520484,40.17769335484569,40.185147060574124,0.007453705728437399,21.067340999895837,21.572920091695043,0.5055790917992056,-1.431928963541778e-06,-2.7952745776826833e-06,1.3633456141409052e-06,0.048461309445878925,0.03318058373277881,-0.015280725713100116,1877.2785713572296,1858.0694934038102,-19.20907795341941,6.428977729487451e-05,6.514231977257202e-05,8.525424776975127e-07,0.0005731857451695281,0.000527761859010153,-4.54238861593751e-05,0.9993625244775356,0.9994070958212172,4.457134368163196e-05,0.150500170998632,0.15029577419630644,-0.00020439680232556268,0.9965907983029634,0.9965907983029634,True,pipeline_asr,heuristic_fallback_with_transcript,0.07723035952063914,0.9512195121951219
dpbp_B9dm0PC0_b8_c0035_s000,en-IN,Broken English,data/raw_segments/dpbp_B9dm0PC0_b8_c0035_s000_raw.wav,data/final/dpbp_B9dm0PC0_b8_c0035_s000.wav,15.318875,15.318958333333333,8.3333333332547e-05,16000,24000,42.485819608364764,42.761126770408794,0.2753071620440295,0.0,0.0,0.0,-25.544290150933392,-24.625290885299474,0.9189992656339179,-5.454195807081808,-3.4333456058037806,0.7019607843137254,0.703921568627451,0.0019607843137255943,0.29803921568627456,0.29607843137254897,-0.0019607843137255943,-24.915909002693837,-24.01303067662021,0.9028783260736262,1.9159090026938372,1.013030676620211,-0.9028783260736262,42.382841034067575,42.25889180370197,-0.12394923036560357,20.090094343851582,21.191945279495698,1.1018509356441157,-3.077879948960025e-06,-3.970094910012444e-06,8.922149610524187e-07,0.07296867046662663,0.05035568515246523,-0.022612985314161393,2076.001530618654,2025.5837349940819,-50.41779562457236,3.390770395129123e-05,3.6481066890752674e-05,2.573362939461441e-06,0.003290211150983839,0.00294942287164703,-0.0003407882793368092,0.9966758811450649,0.9970140960614625,0.0003382149163976278,0.17643365083507306,0.17490866388308976,-0.0015249869519833037,0.9998542073350802,0.9998542073350802,True,pipeline_asr,heuristic_fallback_with_transcript,1.0,1.0
Ju9ONXG-KdA_c0016_s002,en-IN,Courage to begin,data/raw_segments/Ju9ONXG-KdA_c0016_s002_raw.wav,data/final/Ju9ONXG-KdA_c0016_s002.wav,27.6,27.6,0.0,16000,24000,53.53895638861484,53.285477498099276,-0.2534788905155665,0.0,0.0,0.0,-18.708206993409547,-23.044064190714906,-4.335857197305359,-1.5873367263547575,-5.800228363084433,0.7347826086956522,0.7358695652173913,0.0010869565217391797,0.26521739130434785,0.26413043478260867,-0.0010869565217391797,-18.452657176859802,-22.80631359202106,-4.353656415161257,4.547342823140198,0.19368640797894088,-4.353656415161257,56.725473630116056,56.23739459078047,-0.48807903933558805,17.12087026705479,17.24383582763047,0.12296556057567898,9.93272532587466e-07,6.597859847948747e-07,-3.3348654779259136e-07,0.011497985805796257,0.008944891808922564,-0.0025530939968736923,1351.708533130376,1341.0856471264906,-10.622886003885469,6.225994144580787e-06,6.249983313035004e-06,2.3989168454216962e-08,0.0001665765636654905,0.00015790775865253597,-8.668805012954523e-06,0.9998271974421902,0.9998358422580342,8.644815844061071e-06,0.10222391457850522,0.10221938821697567,-4.526361529547107e-06,0.9976344408989524,0.9976344408989524,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
SAc_Z4qAs3E_c0073_s000,en-IN,Be the CEO of your own life,data/raw_segments/SAc_Z4qAs3E_c0073_s000_raw.wav,data/final/SAc_Z4qAs3E_c0073_s000.wav,23.5,23.5,0.0,16000,24000,40.6085297417773,40.454872464480154,-0.15365727729714962,0.0,0.0,0.0,-18.819099938437304,-24.748660320482937,-5.929560382045633,-3.995468292234099,-9.363501351510768,0.669220945083014,0.6756066411238825,0.0063856960408684715,0.330779054916986,0.32439335887611753,-0.0063856960408684715,-17.400365257966005,-23.325942697959956,-5.925577439993951,5.599634742033995,0.325942697959956,-5.273692044074039,42.36763747060624,42.335019968180006,-0.03261750242623407,14.823631646203204,15.38515896897217,0.561527322768967,-3.37641289893617e-07,-2.914320492575355e-07,-4.6209240636081547e-08,0.039947241820852276,0.02760818818523731,-0.012339053635614966,2118.32888641279,2087.0618039353885,-31.267082477401345,0.0003012914221044224,0.00030076247912410345,-5.289429803189576e-07,0.005847063924066024,0.005514057493795861,-0.00033300643027016266,0.9938516446538296,0.99418518002708,0.0003335353732504265,0.19638937606292517,0.19535036670918368,-0.001039009353741488,0.9952969244600868,0.9952969244600868,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9770354906054279,0.9787234042553191
XSXq8CRKAtQ_c0001_s008,en-IN,Geography NCERT,data/raw_segments/XSXq8CRKAtQ_c0001_s008_raw.wav,data/final/XSXq8CRKAtQ_c0001_s008.wav,27.9,27.9,0.0,16000,24000,27.01782875396651,26.75685086303471,-0.26097789093179813,0.0,0.0,0.0,-26.514184005567323,-23.552144989967797,2.962039015599526,-2.392340297154685,-1.5012085742764072,0.5032258064516129,0.4924731182795699,-0.010752688172042946,0.49677419354838714,0.5075268817204301,0.010752688172043001,-26.717374317616613,-23.777836248179288,2.939538069437326,3.7173743176166134,0.7778362481792875,-2.939538069437326,23.928137232769114,23.500940837208283,-0.42719639556083067,24.121843708412637,22.05093641569139,-2.070907292721248,-3.4389017303357414e-06,-6.657854488103905e-06,3.2189527577681636e-06,0.03090417606637072,0.020493792860516613,-0.010410383205854107,1782.008339720239,1761.9921856084668,-20.016154111772266,0.12072861903361276,0.12489991738348986,0.004171298349877103,0.007349578276264016,0.007317580359959699,-3.19979163043169e-05,0.8719218026901231,0.8677825022565505,-0.004139300433572579,0.11705535048738532,0.11679105146215596,-0.0002642990252293559,0.9984642780234908,0.9984642780234908,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
eSa9YEA7aN4_c0005_s000,en-IN,Speak Like a Pro,data/raw_segments/eSa9YEA7aN4_c0005_s000_raw.wav,data/final/eSa9YEA7aN4_c0005_s000.wav,23.6,23.6,0.0,16000,24000,40.451962185003005,40.1950927746919,-0.2568694103111042,0.0,0.0,0.0,-15.877630735088209,-22.879336829410214,-7.001706094322005,-1.2035721825687709,-6.500123505060556,0.6743002544529262,0.6755725190839694,0.0012722646310432406,0.3256997455470738,0.3244274809160306,-0.0012722646310432406,-15.643627723489123,-22.673535290728854,-7.02990756723973,7.356372276510877,0.32646470927114635,-7.02990756723973,39.53997036397604,39.22564729105582,-0.31432307292021733,14.674058552519437,16.379213324349656,1.7051547718302196,5.7487972712112685e-06,2.3622027898238876e-06,-3.386594481387381e-06,0.032962044512545204,0.02260877662026947,-0.010353267892275735,1686.1561576702063,1647.267335150731,-38.8888225194753,3.6681053735311695e-05,3.666190632331088e-05,-1.9147412000813143e-08,0.001985807492864569,0.0019710860747068864,-1.4721418157682617e-05,0.9979775114534001,0.9979922520189698,1.4740565569715258e-05,0.12515283600101626,0.12371975038109756,-0.0014330856199187003,0.9891225541516613,0.9891225541516613,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9953051643192489,0.9824561403508771
kcW4ABcY3zI_c0006_s006,en-IN,A well educated mind,data/raw_segments/kcW4ABcY3zI_c0006_s006_raw.wav,data/final/kcW4ABcY3zI_c0006_s006.wav,14.9,14.9,0.0,16000,24000,36.90560484335384,36.7518904196385,-0.15371442371534272,0.0,0.0,0.0,-18.134829077355025,-22.431050358123944,-4.296221280768918,-0.20844238285509203,-4.423643255605203,0.5826612903225806,0.594758064516129,0.012096774193548376,0.4173387096774194,0.405241935483871,-0.012096774193548376,-18.42300898297368,-22.667904417070414,-4.244895434096733,4.5769910170263195,0.3320955829295862,-4.244895434096733,32.51450041816862,33.00318114702427,0.4886807288556483,17.926386694499932,18.00740710251874,0.08102040801880861,6.1591999642800966e-06,4.518837470069561e-06,-1.6403624942105352e-06,0.0380292086166065,0.02563174868239334,-0.012397459934213158,1709.3811245364334,1682.254076094396,-27.12704844203745,4.239456550088294e-05,4.132684923638648e-05,-1.06771626449646e-06,0.0007563358430209497,0.0007042249265774981,-5.211091644345158e-05,0.9992012695914781,0.9992544482241861,5.3178632707928664e-05,0.13445023303379827,0.13387812667650215,-0.000572106357296126,0.9969361215838703,0.9969361215838703,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
sKvMxZ284AA_c0019_s000,en-IN,How SHE became an IAS officer,data/raw_segments/sKvMxZ284AA_c0019_s000_raw.wav,data/final/sKvMxZ284AA_c0019_s000.wav,22.1999375,22.2,6.249999999852207e-05,16000,24000,30.875000303420208,30.777892740430058,-0.09710756299014989,0.0,0.0,0.0,-19.609473977646868,-23.544290451928262,-3.9348164742813942,-1.4137423231408865,-4.982012459454407,0.6224627875507442,0.6283783783783784,0.005915590827634154,0.37753721244925575,0.3716216216216216,-0.005915590827634154,-18.83603531368974,-22.78704962082391,-3.9510143071341695,4.163964686310258,0.21295037917608894,-3.9510143071341695,28.97481889139059,28.931731808502487,-0.04308708288810337,18.19573165450598,18.562277992473852,0.36654633796787195,-1.938748018496322e-05,-1.2586209867093657e-05,-6.8012703178695625e-06,0.045910301391550154,0.030619806950891764,-0.01529049444065839,2109.0129350688326,2067.829424486957,-41.18351058187545,0.013801320745361906,0.013323391466160359,-0.0004779292792015475,0.003779551394651953,0.0035571684718767376,-0.00022238292277521532,0.9824191278599861,0.9831194400619627,0.0007003122019766383,0.15131090147694526,0.15043846811959655,-0.000872433357348712,0.994788339747254,0.994788339747254,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
9Q7Zl3OI4us_c0007_s000,en-IN,The 3 Myths of the Indian Education System,data/raw_segments/9Q7Zl3OI4us_c0007_s000_raw.wav,data/final/9Q7Zl3OI4us_c0007_s000.wav,26.1,26.1,0.0,16000,24000,38.515734048901756,38.44257672397251,-0.07315732492924809,0.0,0.0,0.0,-29.514375710396408,-24.631852880129603,4.8825228302668044,-8.09585794803374,-2.613331234514516,0.6275862068965518,0.6275862068965518,0.0,0.37241379310344824,0.37241379310344824,0.0,-28.751700354518174,-23.888994744262362,4.862705610255812,5.751700354518174,0.8889947442623622,-4.862705610255812,37.595665159155644,37.64385725934818,0.04819210019253717,21.41851776236267,22.01852164561509,0.6000038832524197,3.7094642376077584e-07,1.744140001396871e-07,-1.9653242362108874e-07,0.04109817956866768,0.02814471610325913,-0.01295346346540855,1814.3334100989118,1798.4142059216244,-15.919204177287384,0.00011593367002171456,0.00012692125561224567,1.0987585590531112e-05,0.0006328416700494206,0.0006336507896732248,8.09119623804296e-07,0.999251224659929,0.9992394279547144,-1.1796705214561776e-05,0.14608106426164216,0.14567356483609067,-0.00040749942555148855,0.9971013802536367,0.9971013802536367,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9887920298879203,0.9820359281437125
B9dm0PC0_b8_c0031_s001,en-IN,Broken English,data/raw_segments/B9dm0PC0_b8_c0031_s001_raw.wav,data/final/B9dm0PC0_b8_c0031_s001.wav,5.5,5.5,0.0,16000,24000,46.41258932860399,46.509018977635144,0.09642964903115114,0.0,0.0,0.0,-25.834574053420397,-23.79995125968268,2.034622793737718,-7.683042767241899,-5.175124739230448,0.6994535519125683,0.6994535519125683,0.0,0.3005464480874317,0.3005464480874317,0.0,-24.988551984272068,-22.992709764446044,1.9958422198260237,1.9885519842720676,0.007290235553956137,-1.9812617487181114,47.81226200875233,47.61024423638709,-0.2020177723652381,18.151531286178496,18.624826520452228,0.4732952342737313,-2.3942427201704546e-06,-3.0547633315577653e-06,6.605206113873107e-07,0.08686657745966474,0.061283728767947125,-0.025582848691717612,2229.110419920881,2172.029251725562,-57.08116819531915,6.3461579230619e-06,6.035774701961728e-06,-3.1038322110017143e-07,0.003829185189960746,0.003194540495172676,-0.0006346446947880701,0.9961644686521162,0.9967994237301256,0.0006349550780094804,0.2038829714752907,0.20086527979651161,-0.0030176916787790775,0.9996509692708994,0.9996509692708994,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
Ju9ONXG-KdA_c0014_s001,en-IN,Courage to begin,data/raw_segments/Ju9ONXG-KdA_c0014_s001_raw.wav,data/final/Ju9ONXG-KdA_c0014_s001.wav,26.6,26.6,0.0,16000,24000,55.0217630991382,54.432550305845766,-0.5892127932924325,0.0,0.0,0.0,-19.724163155974214,-23.835177412272877,-4.111014256298663,-1.6074079311044813,-5.163589053216695,0.7009029345372461,0.6693002257336343,-0.03160270880361171,0.29909706546275394,0.33069977426636565,0.03160270880361171,-19.237045397920394,-23.319894027149775,-4.082848629229382,3.7629546020796063,0.31989402714977544,-3.443060574929831,57.200694167620156,57.09250701180419,-0.10818715581596905,18.11675522486973,18.67158835905618,0.554833134186449,1.366120532042998e-06,6.762244050066572e-07,-6.898961270363408e-07,0.016646847218074967,0.012862474789775653,-0.003784372428299314,1430.164936479562,1415.3994439997562,-14.765492479805744,6.761075848759793e-06,6.787346826848219e-06,2.6270978088426465e-08,0.000143411618689561,0.0001247018977475994,-1.870972094196162e-05,0.9998498273054615,0.9998685107554255,1.868344996402982e-05,0.10466590294471154,0.10495816744290866,0.00029226449819712286,0.9987133567514785,0.9987133567514785,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
