final_path,language,source_title,previous_emotion,emotion,style,emotion_confidence,emotion_score_margin,emotion_review_required,emotion_evidence,normalized_transcript
data/final/eSa9YEA7aN4_c0008_s000.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.5385,1.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'angry+0.35:1 transcript/source keyword hits', 'formal+0.35:1 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits', 'excited+0.15:high peak=-1.2dBFS']","Now, I'm telling you, nothing, absolutely nothing will work if you do not implement. This is what I call the R and R method, record and review. So, I'm telling you one thing, whatever I have shared right now, please try to implement how by making videos. See, you have got webcam, mobile phone, whatever you have. Pick one topic a day and follow the R and R method, record and review method."
data/final/kcW4ABcY3zI_c0006_s006.wav,en-IN,A well educated mind,formal,formal,authoritative,0.5469,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'excited+0.35:fast speech_rate=4.23wps', 'excited+0.15:high peak=-0.2dBFS']","I keep losing or breaking them. I shove them in a pocket bag against a wall or something, they crack, I put them on a lap when I get up, they fold down, somebody steps on them, they break. In the first three months of this year, I lost or broke six pairs of glasses. So I'm still a friend about this."
data/final/kcW4ABcY3zI_c0005_s000.wav,en-IN,A well educated mind,formal,formal,authoritative,0.5568,1.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'formal+0.7:2 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.70wps', 'excited+0.15:high peak=-0.2dBFS']","So we need to get master craftsman, and why is it with a country of 1.2 billion people that we should have a nationwide shortage of Missons, of plumbers, of certified electricians? We need to get more vocational training into the system. We're doing that. We're now rolling out the whole concept of community colleges so that kids can go in."
data/final/dpbp_pyVLK891zrE_c0036_s002.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.561,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'concerned+0.2:slow speech_rate=0.62wps']",कि निम्नलिखित में से इस किताब के लेखक कौन हैं जिसका जवाब मैं खुद था.
data/final/pyVLK891zrE_c0006_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.561,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'concerned+0.2:slow speech_rate=1.15wps']",B aliens are inside of a lot of investors & companies are not close to a share brought online. These are different but Sanghar is takiego point.
data/final/dpbp_pyVLK891zrE_c0006_s001.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.561,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'concerned+0.2:slow speech_rate=1.06wps']",मैं संघर्ष को victimize हो के कभी नहीं देखता हूं।
data/final/dpbp_XSXq8CRKAtQ_c0002_s013.wav,en-IN,Geography NCERT,neutral,formal,authoritative,0.5636,0.65,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'formal+0.7:2 transcript/source keyword hits']","and physical geography. So as I said that under biogeography we have plant geography where we study the pattern of natural vegetation, plants, and then we have zoology or zoo geography which studies the pattern and geographic characteristics of animals. And then we have ecosystem or ecology as well as the environmental geography. This all falls under biogeography."
data/final/dpbp_eSa9YEA7aN4_c0006_s000.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.5676,1.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'formal+0.35:1 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits', 'excited+0.15:high peak=-1.3dBFS', 'concerned+0.15:question punctuation']","Ladies and gentlemen, I believe that great speakers, the wonderful speakers, use pauses as their biggest weapon. Well, why is it important? Here are three reasons why pauses are important. Number one, when you take a pause, you give your audience the time to process what you've just said."
data/final/eSa9YEA7aN4_c0007_s004.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.5676,1.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'formal+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.01wps', 'excited+0.15:high peak=-1.3dBFS', 'concerned+0.15:question punctuation']","Hey everyone, good morning to all of you. My name is Sachin and today, I am here to teach you the five vocal foundations to help you master your communication skills. Saw the difference? In the first sentence, I used so many arms and arms that made my sentence less credible and that was not confident. In the second hand, I took pauses instead of using arms and arms. And I'm telling you,."
data/final/dpbp_SAc_Z4qAs3E_c0068_s003.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.5738,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'excited+0.35:1 transcript/source keyword hits']","You must have your support group and you must have your team of mentors and guides because they are the ones who will stand beside you. So pick out on those people who you think are going to help you evolve. And most importantly, please, all the young ladies and all the girls in this audience, please take a pledge to stand beside and behind."
data/final/SAc_Z4qAs3E_c0073_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.5738,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'excited+0.35:1 transcript/source keyword hits']","is your turn. And I wait for all the success stories because when I see all the women out here, you know, I feel so many best sellers, so many scientific breakthroughs, so many musical pieces all hidden in this one room and that is simply wow."
data/final/SAc_Z4qAs3E_c0002_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.5738,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'excited+0.35:1 transcript/source keyword hits']","Now in this context, I also want to share a little bit of my story. To convince every young woman in this audience listening to me that it is possible to become a leader no matter where you come from or who you are."
data/final/SAc_Z4qAs3E_c0008_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.5738,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'sad+0.35:1 transcript/source keyword hits']","room and totally dejected, sad and not knowing what to do. But every next morning I would push myself up and be there at the parade ground on time."
data/final/SAc_Z4qAs3E_c0039_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.5738,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'excited+0.35:1 transcript/source keyword hits']","need them because women bring in different policy perspectives which can kickstart, you know,."
data/final/pyVLK891zrE_c0018_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.575,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'concerned+0.15:question punctuation']",Prativha kai vat arjit hooti hai. Vuaapke parivais par nirvar karti hai. Aapke aas paske logo par nirvar karti hai. Aap kaishe samaj mein jeera hai. Aap kaishe parivar mein hai. Aapke haar angan ka parivais kaisa hai. In sap mein bhi aap naris hooti hai. Deera deera hai na? To mein ne bach pan sap mein pita ko samaj badi angolan.
data/final/sKvMxZ284AA_c0030_s002.wav,en-IN,How SHE became an IAS officer,concerned,concerned,expressive,0.5781,0.95,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=earnest', 'concerned+0.7:2 transcript/source keyword hits', 'concerned+0.2:slow speech_rate=1.22wps', 'excited+0.15:high peak=-0.5dBFS']",yourself because for others you have already proved. Now this is your task you have to do and you are saying life is difficult at you. You have you need to change your lenses beta.
data/final/eSa9YEA7aN4_c0007_s003.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.5915,1.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'happy+0.35:1 transcript/source keyword hits', 'formal+0.35:1 transcript/source keyword hits', 'excited+0.15:high peak=-1.2dBFS']","I'm Satin, I'm the founder of English with Satin, and I'm here to teach you the vocal foundations of communication skills, and if you work on them, you can become an amazing speaker. Did you notice, in the just span of 30 seconds, I was using so much of arms and arms and ears. In the second sentence, hear me out. No pauses, no arms and arms, no you nose, no fillers, only pauses. Give me out."
data/final/dpbp_XSXq8CRKAtQ_c0001_s010.wav,en-IN,Geography NCERT,neutral,formal,authoritative,0.5942,1.15,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'formal+1.2:4 transcript/source keyword hits', 'concerned+0.2:slow speech_rate=1.21wps']","So if you see all these three questions, answer the dynamic interaction between human beings and their physical environment. Now we're going to read about geography as an integrating discipline."
data/final/pyVLK891zrE_c0041_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.6216,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits']",khusibhe se baanatilakta bombatatilakta 1 janwari kun nikal jaayet lakta jhagbhaan yudhu agri yudhu chhta hua hai rhodapar so jaha utsav hid na aarajak hai waha par dhairi ke saat apne lakch ko saathe huaage baanana ye thoda kathin kanto hai khaskar ke hamari pili ke liye lakta hai ki hamari pili ko apne aapar bharosa aur dhu sarabad ki.
data/final/dpbp_pyVLK891zrE_c0026_s001.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.6216,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits']","तुम्हारा नाम ही अजीब है, नीलोत्पल मर्नाल type का। तो तो हां। तो मुझे लगा भाई, ये मेरा संघर्ष है। 9 दिन में कहानी लिख ली, उपन्यास लिख लिया, writer हो नहीं पा रहे हैं। फंसा हुआ है।"
data/final/dpbp_pyVLK891zrE_c0025_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.6216,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits']",उसके बाद जब मैं उसे छपवाने निकला तो मुझे याद है 2014 के विश्व पुस्तक मेला में मुझे 27-28 प्रकाशकों ने reject किया कि अरे बाबू अभी पक्को।
data/final/SAc_Z4qAs3E_c0007_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.6481,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative']","Our instructor told me in a crisp tone, Sani Alji, Yaabe Mahilao ke liya laksa training nehi hoti. Meaning that I had to do every single bit of activity which my other male colleagues had to do. Well, fair enough. And so it began. Rackling down hills, riding horses, handling guns, lobbing grenades. But by God it was not easy."
data/final/dpbp_SAc_Z4qAs3E_c0063_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.6481,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative']",It's absolutely fine. We all go through it. But what you also need to realize is that positive affirmations and self-belief will allow you and will make you competent to face any challenge which life throws at you. So that portion you also need to do.
data/final/SAc_Z4qAs3E_c0026_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.6481,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative']",I saw young girls rescuing their mothers from years of domestic abuse. I saw women in the villages forming collectives to save their daughters from being traffic.
data/final/SAc_Z4qAs3E_c0043_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.6481,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative']","Girls, 7.5% of the world's women live in this country and yet women are just about 50% or they are 50% of India's population and yet they only form about 14% of the parliamentarians."
data/final/dpbp_SAc_Z4qAs3E_c0014_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.6481,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative']",I still remember that I would put my sleeping child into the back seat of the car and just go in the middle of at midnight to inspect a surprise inspection of a police station or visit a crime scene.
data/final/eSa9YEA7aN4_c0007_s005.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.6562,1.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'formal+0.35:1 transcript/source keyword hits', 'excited+0.15:high peak=-1.2dBFS']","If you want to sound like a leader, if you want to stand out as a speaker, purses are extremely important. So the next time when you speak, try to take pause every once in a while that will make your confident and credible speaker. Next one is this, body language. You know, in the field of communication skills, out of 100%, only 7% are awards, 7% that's crazy like your words grammar and stuff."
data/final/dpbp_eSa9YEA7aN4_c0005_s006.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.6562,1.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'formal+0.35:1 transcript/source keyword hits', 'excited+0.15:high peak=-1.3dBFS']","you speak is using variations, emotions and tonality in your speaking. Trust me, speaking with the perfect tonality and voice modulation literally change the way I present myself and I teach."
