id,wav_path,language,split,duration_seconds,actual_duration_s,sample_rate,channels,bit_depth,snr_db,ecapa_similarity,rms_dbfs,peak_dbfs,clipping_pct,active_ratio,devanagari_ratio,latin_ratio,emotion,style,source_speaker_name,source_title,source_channel,source_url,text,flags,flag_count
DuPsznjcrTE_c0001_s016,extracted_wav/english_train/english_train_00031.wav,en-IN,train,29.1,29.1,24000,1,16,29.090263639353417,0.9748167991638184,-23.45823266131336,-4.799086071169886,0.0,0.6041237113402061,0.0,1.0,neutral,formal,Gaur Gopal Das,Gaur Gopal Das Never Skip These 5 Things,Gaur Gopal Das,https://www.youtube.com/watch?v=DuPsznjcrTE,"They are homes we live in. And homes need care. They need air. They need to be walked through and felt and inhabited with gentleness. Five minutes, morning or evening, stretching gently. Walking slowly around your home or garden or street, moving your arms, breathing deeply, giving your body the small gift of motion. This is not exercise. This is self-respect made physical. And now, my dear friends, I need to speak to you about something I've been quietly building toward.",,0
FCJlpFzoSQ4_c0043_s003,extracted_wav/english_train/english_train_00032.wav,en-IN,train,18.9,18.9,24000,1,16,33.860392014637725,0.9779408574104309,-24.050973941187944,-4.602354146316668,0.0,0.5793650793650794,0.0,1.0,neutral,formal,S. Jaishankar,Dr. S. Jaishankar UN Speech,UN,https://www.youtube.com/watch?v=FCJlpFzoSQ4,"Nor must we countenance that political convenience determines responses to terrorism, extremism, and violence. Similarly, respect for territorial integrity and non-interference in internal affairs cannot be exercises in cherry-picking.",,0
I7K1WzboQlo_c0014_s000,extracted_wav/english_train/english_train_00033.wav,en-IN,train,30.0,30.0,24000,1,16,38.266315033952594,0.9618418216705322,-22.487459171894145,-1.5812925977392367,0.0,0.607,0.0,1.0,neutral,conversational,Linguistics Speaker,NPTEL: Linguistics,nptelhrd,https://www.youtube.com/watch?v=I7K1WzboQlo,"Language is going to be part of that. And then we will be looking at that at the level of sounds, words, and sentences. In particular, we will be looking at sentences, that is language at the level of sentences. Since we are beginning with language and its fundamental ideas, we'll briefly go through sounds, words, but we'll be spending most of our time at the level of sentences. Alright? Okay.",,0
Kx1lTiMF0ww_c0002_s000,extracted_wav/english_train/english_train_00034.wav,en-IN,train,12.8,12.8,24000,1,16,39.654416433608446,0.9339160323143005,-23.48397914331999,-5.282075507422731,0.0,0.636150234741784,0.0,1.0,neutral,formal,Gaurav Kasbekar,NPTEL: Network Security,nptelhrd,https://www.youtube.com/watch?v=Kx1lTiMF0ww,Uh so this this is clearly a very important field in in today's times. Uh the objective of this course is to provide a detailed exposure to this important field. Uh so.,,0
etRcxxm3Cco_c0002_s002,extracted_wav/english_train/english_train_00038.wav,en-IN,train,24.0,24.0,24000,1,16,31.989997884927984,0.9579192996025085,-23.064484898020314,-1.6182593103477296,0.0,0.62,0.0,1.0,neutral,conversational,Shah Rukh Khan,Shah Rukh Khan Life Lessons,Unknown,https://www.youtube.com/watch?v=etRcxxm3Cco,"I've always said, you know, messages are for the postal service. It's not for films. It should be entertaining. And I think a little bit of every actor's or creative person's personality creeps into the story you are telling. So I think there are three, four things I believe I am. I think I'm gentle kind. I'm little quirky. There's a lot of passion and a bit of madness.",,0
f7CW7S0zxv4_c0008_s000,extracted_wav/english_train/english_train_00039.wav,en-IN,train,27.4,27.4,24000,1,16,34.581279339725654,0.9657304883003235,-23.617195423804272,-8.873567110859247,0.0,0.6265060240963856,0.0,1.0,neutral,conversational,Shashi Tharoor,Shashi Tharoor Oxford Union,Oxford Union,https://www.youtube.com/watch?v=f7CW7S0zxv4,Let me take World War One as a as a very concrete example since the first speaker Mr. Lee suggested these things couldn't be quantified. Well let me quantify World War One for you. Again I'm sorry from an Indian perspective others have spoken of other countries. One sixth of all the British forces that fought on the war were Indian. Fifty four thousand Indians actually lost their lives in that war. Sixty five thousand were wounded another four thousand remained missing or in prison.,,0
fTdkJTXAAjw_c0003_s000,extracted_wav/english_train/english_train_00040.wav,en-IN,train,25.2,25.2,24000,1,16,37.4689710349947,0.9550009965896606,-22.37838521975799,-2.5954435688201363,0.0,0.6892857142857143,0.0,1.0,neutral,conversational,Sourav Ganguly,Sourav Ganguly Leadership Interview,Unknown,https://www.youtube.com/watch?v=fTdkJTXAAjw,"I said, let's see. So we went,  we started very well both of us. And after seven overs, we were about seventy for no loss. I was batting on forty odd and Sehwag was also batting. So Ronnie Irani, and many of you would have known in England, Ronnie Irani was bowling from this end. And I went up to Viru and said,  you know, we've got a good start. I think we can get this total, but don't get out.",,0
nCeiVimhCaQ_c0001_s002,extracted_wav/english_train/english_train_00042.wav,en-IN,train,28.4,28.4,24000,1,16,31.66394584190863,0.9710046052932739,-24.02059576233297,-7.3424994384180176,0.0,0.6469344608879493,0.0,1.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das 5x5 Rule,Gaur Gopal Das,https://www.youtube.com/watch?v=nCeiVimhCaQ,"A woman spends decades taking care of everyone around her. Her children, her husband, her parents, her car work, hers. One quiet morning she sits alone with a cup of tea and no distractions. For the first time in a long time, she asks herself a question nobody else has asked her. What do I need? The answer doesn't arrive like thunder. It arrives softly, almost like a whisper. That's how truth usually arrives.",,0
vf5HAEQwD5g_c0002_s002,extracted_wav/english_train/english_train_00043.wav,en-IN,train,27.6,27.6,24000,1,16,36.16525448680334,0.9748350381851196,-22.50110664430162,-1.5002633770788845,0.0,0.6184782608695653,0.0,1.0,neutral,formal,Database Speaker,NPTEL: Database Systems,nptelhrd,https://www.youtube.com/watch?v=vf5HAEQwD5g,For retrieving data and also uh developing all these fascinating applications that we are making use of these days. We have also a module on the various issues that arise uh in designing uh database systems. So we call them as normal forms. So normal forms are the kind of restrictions that we place on uh database designs so that uh these designs uh will avoid certain kind of problems.,,0
vinpuvKfviQ_c0001_s005,extracted_wav/english_train/english_train_00044.wav,en-IN,train,16.2,16.2,24000,1,16,62.303910825259024,0.9531590938568115,-23.101799275942593,-4.568648672752327,0.0,0.6944444444444444,0.0,1.0,neutral,conversational,Sudip Misra,NPTEL: Intro to IoT,nptelhrd,https://www.youtube.com/watch?v=vinpuvKfviQ,"And now let's go to our question number five. What is the clock speed of the Arduino Uno board? So these are the options and now let's check the explanation. So in the explanation, Arduino Uno clock speed is sixteen megahertz. So the answer of our fifth question is...",,0
7m4zQpf3Ouo_c0037_s000,extracted_wav/english_train/english_train_00047.wav,en-IN,train,4.6,4.6,24000,1,16,30.36421769178416,0.8540231585502625,-23.861556259881706,-5.037697479977212,0.0,0.45751633986928103,0.0,1.0,neutral,authoritative,Ratan Tata,Ratan Tata Award Speech,Unknown,https://www.youtube.com/watch?v=7m4zQpf3Ouo,You need to look at your life as one where you can make a difference.,,0
DuPsznjcrTE_c0001_s022,extracted_wav/english_train/english_train_00049.wav,en-IN,train,28.1,28.1,24000,1,16,29.018736070409908,0.9744540452957153,-22.894491201377786,-4.023225480244404,0.0,0.5972222222222222,0.0,1.0,concerned,expressive,Gaur Gopal Das,Gaur Gopal Das Never Skip These 5 Things,Gaur Gopal Das,https://www.youtube.com/watch?v=DuPsznjcrTE,"You spent years protecting others, but somewhere along the way, you forgot to protect yourself, and nobody is going to come and announce it. Nobody is going to hand you a medal for the decades of invisible effort. The world rarely does. Families rarely do, not because they don't love you, but because they too are caught in their own survival, their own rush, their own distance. But here is what I want you to hear today. Please hear this. You do not need external recognition to begin healing.",,0
dpbp_FCJlpFzoSQ4_c0036_s000,extracted_wav/english_train/english_train_00050.wav,en-IN,train,17.5995,17.5995,24000,1,16,34.63679398912559,0.9543203711509705,-24.23674018948281,-3.0570875482179627,0.0,0.5392491467576792,0.0,1.0,neutral,formal,S. Jaishankar,Dr. S. Jaishankar UN Speech,UN,https://www.youtube.com/watch?v=FCJlpFzoSQ4,"It is therefore vital at this midway that we expand our capacities and regain our confidence. As the largest contributor to meeting Sustainable Development Goals targets, India's achievements should give heart to others on this journey.",,0
I7K1WzboQlo_c0048_s000,extracted_wav/english_train/english_train_00051.wav,en-IN,train,28.7,28.7,24000,1,16,39.57240994821017,0.948384702205658,-23.28981956685268,-1.7846311025427932,0.0,0.6621338912133892,0.0,1.0,neutral,conversational,Linguistics Speaker,NPTEL: Linguistics,nptelhrd,https://www.youtube.com/watch?v=I7K1WzboQlo,Okay. Only then we move together. We move further together. There is no point me going one going from one topic to the other without taking you together.,,0
dpbp_Kx1lTiMF0ww_c0016_s000,extracted_wav/english_train/english_train_00052.wav,en-IN,train,25.518833333333333,25.518833333333333,24000,1,16,36.478336043118304,0.9601823687553406,-23.470581545011694,-1.5046751775921545,0.0,0.5964705882352941,0.0,1.0,neutral,conversational,Gaurav Kasbekar,NPTEL: Network Security,nptelhrd,https://www.youtube.com/watch?v=Kx1lTiMF0ww,Uh next we'll discuss post quantum cryptography. So as as you're aware quantum computers are being developed. Uh and many of our traditional cryptographic techniques are vulnerable to uh being broken by a quantum computer. In this part post quantum cryptography we'll discuss uh cryptographic techniques which are robust even even in the presence of crypto analysis by a quantum computer.,,0
dpbp_RVkqvpyrGr4_c0011_s000,extracted_wav/english_train/english_train_00053.wav,en-IN,train,10.819875,10.819875,24000,1,16,54.32151554619657,0.9371585249900818,-23.629854041161785,-6.561404834410021,0.0,0.7416666666666667,0.0,1.0,neutral,conversational,Priyanka Chopra,Priyanka Chopra Ranveer Show,Ranveer Show,https://www.youtube.com/watch?v=RVkqvpyrGr4,"Completely. But that's as a vocabulary we need to change that. Female athlete, female politician, female actress. Why? Actress, politician, athlete. Change, actually.",,0
etRcxxm3Cco_c0002_s000,extracted_wav/english_train/english_train_00055.wav,en-IN,train,26.0,26.0,24000,1,16,32.063703618902444,0.9552832841873169,-22.624656694898725,-2.4399515965194314,0.0,0.6397228637413395,0.0,1.0,excited,conversational,Shah Rukh Khan,Shah Rukh Khan Life Lessons,Unknown,https://www.youtube.com/watch?v=etRcxxm3Cco,You really don't have a plan in your head. I will be honest and very candid because I'm genuinely thrilled that Fay is speaking with me. And I would not not try to put on any of the superstar intellect and convolute my answers. I will keep it very simple that I had no idea what story I want to tell. After thirty-two years of actively working day in and day out on cinema.,,0
f7CW7S0zxv4_c0013_s004,extracted_wav/english_train/english_train_00056.wav,en-IN,train,30.0,30.0,24000,1,16,33.022986266536634,0.9788264632225037,-22.480650961660636,-8.571129273005248,0.0,0.628,0.0,1.0,neutral,formal,Shashi Tharoor,Shashi Tharoor Oxford Union,Oxford Union,https://www.youtube.com/watch?v=f7CW7S0zxv4,"Reparations elsewhere. Well, I'm sorry, Germany doesn't just give reparations to Israel. It also gave reparations to Poland. Perhaps some of the speakers here are too young to remember the dramatic picture of Chancellor Willy Brandt on his knees in the Warsaw Ghetto in nineteen seventy. And there are other examples. There is Italy's reparations to Libya. There's Japan's to Korea. Even Britain has paid reparations to the New Zealand Maoris. So it's not as if this is something unprecedented around here that's going to somehow.",,0
vf5HAEQwD5g_c0002_s001,extracted_wav/english_train/english_train_00060.wav,en-IN,train,21.9,21.9,24000,1,16,36.32419641504925,0.9603262543678284,-23.901597059290406,-1.5068819184611681,0.0,0.6273972602739726,0.0,1.0,neutral,formal,Database Speaker,NPTEL: Database Systems,nptelhrd,https://www.youtube.com/watch?v=vf5HAEQwD5g,And then I will discuss the mathematical basis for the uh database systems which is uh relational uh data model and relational algebra and calculus. We'll follow this up by discussing the database standard called SQL. So we will see how SQL can be used.,,0
vinpuvKfviQ_c0001_s004,extracted_wav/english_train/english_train_00061.wav,en-IN,train,26.4,26.4,24000,1,16,58.35681145825972,0.9874789714813232,-23.12231173683974,-5.143917629051394,0.0,0.7090909090909091,0.0,1.0,neutral,formal,Sudip Misra,NPTEL: Intro to IoT,nptelhrd,https://www.youtube.com/watch?v=vinpuvKfviQ,"And now let's go to our question number four. Which of the following is a primary reason for the popularity of Arduino in Internet of Things implementation? So these are the options, and now let's check the explanation. So in the explanation, features of Arduino, open source based electronic programmable board, microcontroller and software. No extra hardware is required to load a program into the controller board. So the answer to our fourth question is B.",,0
zTwHlCmzZFI_c0010_s000,extracted_wav/english_train/english_train_00062.wav,en-IN,train,27.8,27.8,24000,1,16,42.21033404900133,0.9369454383850098,-22.764023223091264,-5.490529123309257,0.0,0.6997840172786177,0.0,1.0,concerned,conversational,Sudha Murty,Sudha Murty JLF Interview,JLF,https://www.youtube.com/watch?v=zTwHlCmzZFI,"Felt very sorry for those people who immigrated from today's land called Pakistan and Bangladesh. The reason is the person who did not know anything about India, Indian culture, Indian language, just takes a pencil and draws a line and he says today on tomorrow onwards or this moment onwards this land doesn't belong to you, it is a foreign land.",,0
dpbp_9dLKZZN5tSo_c0006_s000,extracted_wav/english_train/english_train_00065.wav,en-IN,train,9.139875,9.139875,24000,1,16,36.19843549875032,0.8745824694633484,-25.7179228071497,-2.751222583342863,0.0,0.6513157894736842,0.0,1.0,happy,expressive,Anand Mahindra,Anand Mahindra Convocation Speech,Unknown,https://www.youtube.com/watch?v=9dLKZZN5tSo,And the greatest pleasure I've had is trying to do something that everybody says could not be done.,,0
DuPsznjcrTE_c0002_s005,extracted_wav/english_train/english_train_00066.wav,en-IN,train,24.0,24.0,24000,1,16,28.843629338985682,0.9747254252433777,-23.441745160783725,-5.73842515205072,0.0,0.59875,0.0,1.0,concerned,authoritative,Gaur Gopal Das,Gaur Gopal Das Never Skip These 5 Things,Gaur Gopal Das,https://www.youtube.com/watch?v=DuPsznjcrTE,"Please fill yourself with oil, not for anyone else's benefit, though they will benefit, but for your own sake, because your light matters. Your light has always mattered, and there is still so much more of your life in which it can burn bright and warm and steady. These five things, just five minutes each, are the oil. Do not skip them. Do not tell yourself there is no time. Do not tell yourself others need you too much.",,0
dpbp_FCJlpFzoSQ4_c0018_s000,extracted_wav/english_train/english_train_00067.wav,en-IN,train,11.898583333333333,11.898583333333333,24000,1,16,34.83991688169712,0.9511534571647644,-23.597572752560296,-5.13960546818049,0.0,0.5959595959595959,0.0,1.0,neutral,formal,S. Jaishankar,Dr. S. Jaishankar UN Speech,UN,https://www.youtube.com/watch?v=FCJlpFzoSQ4,"This significant step in reform should inspire the United Nations, a much older organization, to also make the Security Council contemporary.",,0
dpbp_I7K1WzboQlo_c0050_s000,extracted_wav/english_train/english_train_00068.wav,en-IN,train,25.278375,25.278375,24000,1,16,42.07011548486019,0.9157883524894714,-23.143476725647126,-1.503099277296077,0.0,0.6092636579572447,0.0,1.0,neutral,conversational,Linguistics Speaker,NPTEL: Linguistics,nptelhrd,https://www.youtube.com/watch?v=I7K1WzboQlo,"Uh, for sure. And I'm positive, uh, even though we are not going to be talking about directly talking about how to improve your vocabulary or pronunciation directly, it's going to help you for sure if you pay close attention to some of the things that that's going to help you. And uh, also uh, uh, it's required for me to tell you.",,0
dpbp_Kx1lTiMF0ww_c0011_s000,extracted_wav/english_train/english_train_00069.wav,en-IN,train,24.439,24.439,24000,1,16,35.418690002944444,0.965991735458374,-23.83741456054732,-3.4771430842884996,0.0,0.5761670761670762,0.0,1.0,neutral,formal,Gaurav Kasbekar,NPTEL: Network Security,nptelhrd,https://www.youtube.com/watch?v=Kx1lTiMF0ww,"Uh then wireless networks are an important kind of network. Uh so uh two popular categories of wireless networks are Wi-Fi and wireless cellular networks. First we'll discuss security in wireless local area networks, in particular Wi-Fi security. Uh then we'll discuss security in wireless cellular networks including two G, three G, four G and five G security.",,0
etRcxxm3Cco_c0002_s003,extracted_wav/english_train/english_train_00072.wav,en-IN,train,29.3,29.3,24000,1,16,29.71597591653027,0.978543221950531,-22.841968750538193,-3.2345199474153774,0.0,0.5717213114754098,0.0,1.0,excited,expressive,Shah Rukh Khan,Shah Rukh Khan Life Lessons,Unknown,https://www.youtube.com/watch?v=etRcxxm3Cco,"And it all will transcend into some of the roles that I've done. It could be a Devdas, it could be the killer in Baazigar, it could be the teacher in Dear Zindagi, it could be fan, the passionate mad person. So I think it creeps into my personality or the story that I am learning from or the story that I have experienced in my life. I think it transcends to the audience, moves on to the audience through my eyes and actions and perhaps the way I essay a role. I would like to tell only those stories.",,0
f7CW7S0zxv4_c0010_s000,extracted_wav/english_train/english_train_00073.wav,en-IN,train,16.4,16.4,24000,1,16,35.958100365176804,0.9474668502807617,-23.458273541028632,-8.4763628866582,0.0,0.6593406593406593,0.0,1.0,concerned,authoritative,Shashi Tharoor,Shashi Tharoor Oxford Union,Oxford Union,https://www.youtube.com/watch?v=f7CW7S0zxv4,"It was even worse, two and a half million Indians in uniform. I won't belabor the point, but of Britain's total war debt of three billion pounds in nineteen forty-five money, one point twenty-five billion was owed to India and never actually paid. Somebody mentioned Scotland.",,0
fTdkJTXAAjw_c0024_s001,extracted_wav/english_train/english_train_00074.wav,en-IN,train,14.8,14.8,24000,1,16,37.513083629863,0.9080621004104614,-23.275987327309373,-6.845273330948878,0.0,0.6774847870182555,0.0,1.0,neutral,conversational,Sourav Ganguly,Sourav Ganguly Leadership Interview,Unknown,https://www.youtube.com/watch?v=fTdkJTXAAjw,"A capability of adjustment when you and I say that you know when you manage individuals, you have to manage them differently. Yeah, and you cannot expect every individual to behave, react, work, and do things the same way.",,0
nCeiVimhCaQ_c0000_s005,extracted_wav/english_train/english_train_00076.wav,en-IN,train,29.9,29.9,24000,1,16,29.95127968102895,0.9858139753341675,-23.726132590830492,-7.041000043457086,0.0,0.6395582329317269,0.0,1.0,concerned,conversational,Gaur Gopal Das,Gaur Gopal Das 5x5 Rule,Gaur Gopal Das,https://www.youtube.com/watch?v=nCeiVimhCaQ,Then another brick. After years you forget what it feels like to walk without the weight. Silence is the moment when you finally put the backpack down and realize how heavy it had become. Not forever. Just for a few minutes. But those few minutes can remind you that beneath all the noise there is still a person in there who deserves to be heard. I once heard a story about a man in his fifties who proudly claimed he was always busy. He said it almost like a trophy.,,0
dpbp_vf5HAEQwD5g_c0002_s004,extracted_wav/english_train/english_train_00077.wav,en-IN,train,10.75825,10.75825,24000,1,16,37.502890324981635,0.9391353130340576,-25.025989230519002,-3.586210727023225,0.0,0.6452513966480447,0.0,1.0,neutral,formal,Database Speaker,NPTEL: Database Systems,nptelhrd,https://www.youtube.com/watch?v=vf5HAEQwD5g,So the course ends with a discussion on the important subtopic of databases called transaction processing and error recovery.,,0
vinpuvKfviQ_c0002_s000,extracted_wav/english_train/english_train_00078.wav,en-IN,train,24.2,24.2,24000,1,16,59.95360736088978,0.9651090502738953,-23.545542072314834,-4.929019528340888,0.0,0.6873449131513648,0.0,1.0,neutral,conversational,Sudip Misra,NPTEL: Intro to IoT,nptelhrd,https://www.youtube.com/watch?v=vinpuvKfviQ,"Introduce a delay of five seconds. And now let's go to our question number nine, which header file must be called to use mathematical function like sin or cos. So these are the options, and now let's check the explanation. So in the explanation, to apply the math functions and mathematical constants, math.h header file is needed to be included. Cos, sin. So the answer of our ninth question is B.",,0
9dLKZZN5tSo_c0018_s000,extracted_wav/english_val/english_val_00002.wav,en-IN,validation,12.6,12.6,24000,1,16,36.61282180979129,0.9590058326721191,-25.046559851313496,-4.671067694273153,0.0,0.6357142857142857,0.0,1.0,neutral,conversational,Anand Mahindra,Anand Mahindra Convocation Speech,Unknown,https://www.youtube.com/watch?v=9dLKZZN5tSo,The car did come out. It did earn a twenty percent market share. And we showed that we could do something. Throughout throughout the time I've been involved.,,0
DuPsznjcrTE_c0001_s008,extracted_wav/english_val/english_val_00003.wav,en-IN,validation,21.2,21.2,24000,1,16,30.539478172936178,0.969504177570343,-24.499502212182126,-6.9768446375161535,0.0,0.6473087818696884,0.0,1.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das Never Skip These 5 Things,Gaur Gopal Das,https://www.youtube.com/watch?v=DuPsznjcrTE,"She had moved abroad many years ago with her husband. Her parents were aging back home. Her father was a quiet man. Not someone who easily expressed emotion, but every single week without fail he would send her one message. Not long, just a few words. It would say something like, had your favorite cardie today? What of you? Or...",,0
dpbp_FCJlpFzoSQ4_c0010_s000,extracted_wav/english_val/english_val_00004.wav,en-IN,validation,18.858208333333334,18.858208333333334,24000,1,16,34.63330962310537,0.9799333810806274,-24.64943497543088,-4.04304617745697,0.0,0.6385350318471338,0.0,1.0,neutral,conversational,S. Jaishankar,Dr. S. Jaishankar UN Speech,UN,https://www.youtube.com/watch?v=FCJlpFzoSQ4,"In the words of Prime Minister Narendra Modi, it was to bridge divides, dismantle barriers, and sow seeds of collaboration that nourish a world where unity prevails over discord, and where shared destiny eclipses isolation.",,0
dpbp_YyCXp_E4sMU_c0043_s000,extracted_wav/hindi_train/hindi_train_00040.wav,hi-IN,train,27.419208333333334,27.419208333333334,24000,1,16,28.76527489401902,0.9157785773277283,-23.348261327326206,-10.983347455845092,0.0,0.6757940854326396,1.0,0.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"क्योंकि अगर आप जीवन सही हो गए थे, आप समझ रहे थे कि सब जो हम कर रहे हैं वह खुश होने चाहत हैं। और यह उत्तर इस जन जन ने दे दिए थे जान लेनन के बीच में। ठीक है। अगर जान लेनन ने यह कहा था, आप जीवन सही नहीं गए। और इसलिए जब आप एक जगह पर चल रहे हैं, नहीं भूल के यात्रा से खुश रह रहें। कितने लोग हैं अगर आप जीवन में कोई एग्जाम में फेल हुए हैं?",,0
